i,j,feature_i,feature_j,pearson_r
3,168,3,168,0.0
3,169,3,169,0.0
3,170,3,170,0.0
3,171,3,171,0.0
3,172,3,172,0.0
3,173,3,173,0.0
3,174,3,174,0.0
3,175,3,175,0.0
3,176,3,176,0.0
3,177,3,177,0.0
3,178,3,178,0.0
3,179,3,179,0.0
3,180,3,180,0.0
3,181,3,181,0.0
3,182,3,182,0.0
3,183,3,183,0.0
3,184,3,184,0.0
3,185,3,185,0.0
3,186,3,186,0.0
3,187,3,187,0.0
3,188,3,188,0.0
3,189,3,189,0.0
3,190,3,190,0.0
3,191,3,191,0.0
3,192,3,192,0.0
3,193,3,193,0.0
3,194,3,194,0.0
3,195,3,195,0.0
3,196,3,196,0.0
3,197,3,197,0.0
3,198,3,198,0.0
3,199,3,199,0.0
3,200,3,200,0.0
3,201,3,201,0.09870428269845062
3,202,3,202,0.0
3,203,3,203,0.0
3,204,3,204,0.0
3,205,3,205,0.0
3,206,3,206,0.0
3,207,3,207,0.051695003952678564
3,208,3,208,-0.00642475657910553
3,209,3,209,-0.0367903211005809
3,210,3,210,-0.01867705165253706
3,211,3,211,0.01421233256649085
3,212,3,212,0.0
3,213,3,213,-0.0030674758826222497
3,214,3,214,-0.0024076139135377644
3,215,3,215,0.002365454584187578
3,216,3,216,0.0
3,217,3,217,0.0003104735419450432
3,218,3,218,0.0003602384947773565
3,219,3,219,-0.009697360618792249
3,220,3,220,0.03828718255680297
3,221,3,221,0.01354682956833298
3,222,3,222,0.03295832964367963
3,223,3,223,0.0
3,224,3,224,-0.04912680855380833
3,225,3,225,-0.035750130834709216
3,226,3,226,-0.05018041123199273
3,227,3,227,-0.048089325878091164
3,228,3,228,0.0
3,229,3,229,0.0
3,230,3,230,0.0
3,231,3,231,0.0
3,232,3,232,0.0
3,233,3,233,0.007522174326860255
3,234,3,234,0.029672926816309623
3,235,3,235,-0.0006949666384621409
3,236,3,236,-0.0016868150834879066
3,237,3,237,0.029380802061488357
3,238,3,238,0.03107661942931964
3,239,3,239,0.02474296929422419
3,240,3,240,0.023845835716363596
3,241,3,241,0.02576117393800694
3,242,3,242,0.024065416995062455
3,243,3,243,0.02379393210483234
3,244,3,244,0.0
3,245,3,245,0.0
3,246,3,246,0.0
3,247,3,247,0.0
3,248,3,248,0.0
3,249,3,249,0.0
3,250,3,250,0.030763297127046264
3,251,3,251,0.032885438911949214
3,252,3,252,-0.026460601197941108
3,253,3,253,-0.02733518385204036
3,254,3,254,0.0
3,255,3,255,0.0
3,256,3,256,0.028136315874268947
3,257,3,257,0.027228591029038164
3,258,3,258,0.0009844642582754373
3,259,3,259,-6.19497882772908e-05
3,260,3,260,0.02624967456939641
3,261,3,261,0.027282900200303026
3,262,3,262,0.038509174803967365
3,263,3,263,0.0
3,264,3,264,0.0
3,265,3,265,0.003075156578791833
3,266,3,266,-0.00017628590465337251
3,267,3,267,0.0
3,268,3,268,0.0
3,269,3,269,0.0
3,270,3,270,0.0
3,271,3,271,0.0
3,272,3,272,0.0
3,273,3,273,0.0
3,274,3,274,0.0
3,275,3,275,0.0
3,276,3,276,0.03722338311389037
3,277,3,277,0.0
3,278,3,278,0.0
3,279,3,279,0.0
3,280,3,280,0.0
3,281,3,281,0.0
3,282,3,282,0.0
3,283,3,283,0.035862405478663005
3,284,3,284,0.03449010583101024
3,285,3,285,0.0348459904851301
3,286,3,286,0.03477010836105078
3,287,3,287,0.03411116702322169
3,288,3,288,0.033302659015079776
3,289,3,289,0.032274935293140634
3,290,3,290,0.029603406422113992
3,291,3,291,0.0
3,292,3,292,0.0
3,293,3,293,0.0
3,294,3,294,0.03885225327498045
3,295,3,295,0.039102376712990376
3,296,3,296,0.0
3,297,3,297,0.0
3,298,3,298,0.0
4,5,4,5,0.0
4,6,4,6,0.0
4,7,4,7,0.0
4,8,4,8,0.0
4,9,4,9,0.0
4,10,4,10,0.0
4,11,4,11,0.0
4,12,4,12,0.0
4,13,4,13,0.0
4,14,4,14,0.0
4,15,4,15,0.0
4,16,4,16,0.0
4,17,4,17,0.0
4,18,4,18,0.0
4,19,4,19,0.0
4,20,4,20,0.0
4,21,4,21,0.0
4,22,4,22,0.0
4,23,4,23,0.0
4,24,4,24,0.0
4,25,4,25,0.0
4,26,4,26,0.0
4,27,4,27,0.0
4,28,4,28,0.0
4,29,4,29,0.0
4,30,4,30,0.0
4,31,4,31,0.0
4,32,4,32,0.0
4,33,4,33,0.0
4,34,4,34,0.0
4,35,4,35,0.0
4,36,4,36,0.0
4,37,4,37,0.0
4,38,4,38,0.0
4,39,4,39,0.0
4,40,4,40,0.0
4,41,4,41,0.0
4,42,4,42,0.0
4,43,4,43,0.0
4,44,4,44,0.0
4,45,4,45,0.0
4,46,4,46,0.0
4,47,4,47,0.0
4,48,4,48,0.0
4,49,4,49,0.0
4,50,4,50,0.0
4,51,4,51,0.0
4,52,4,52,0.0
4,53,4,53,0.0
4,54,4,54,0.0
4,55,4,55,0.0
4,56,4,56,0.0
4,57,4,57,0.0
4,58,4,58,0.0
4,59,4,59,0.0
4,60,4,60,0.0
4,61,4,61,0.0
4,62,4,62,0.0
4,63,4,63,0.0
4,64,4,64,0.0
4,65,4,65,0.0
4,66,4,66,0.0
4,67,4,67,0.0
4,68,4,68,0.0
4,69,4,69,0.0
4,70,4,70,0.0
4,71,4,71,0.0
4,72,4,72,0.0
4,73,4,73,0.0
4,74,4,74,0.0
4,75,4,75,0.0
4,76,4,76,0.0
4,77,4,77,0.0
4,78,4,78,0.0
4,79,4,79,0.0
4,80,4,80,0.0
4,81,4,81,0.0
4,82,4,82,0.0
4,83,4,83,0.0
4,84,4,84,0.0
4,85,4,85,0.0
4,86,4,86,0.0
4,87,4,87,0.0
4,88,4,88,0.0
4,89,4,89,0.0
4,90,4,90,0.0
4,91,4,91,0.0
4,92,4,92,0.0
4,93,4,93,0.0
4,94,4,94,0.0
4,95,4,95,0.0
4,96,4,96,0.0
4,97,4,97,0.0
4,98,4,98,0.0
4,99,4,99,0.0
4,100,4,100,0.0
4,101,4,101,0.0
4,102,4,102,0.0
4,103,4,103,0.0
4,104,4,104,0.0
4,105,4,105,0.0
4,106,4,106,0.0
4,107,4,107,0.0
4,108,4,108,0.0
4,109,4,109,0.0
4,110,4,110,0.0
4,111,4,111,0.0
4,112,4,112,0.0
4,113,4,113,0.0
4,114,4,114,0.0
4,115,4,115,0.0
4,116,4,116,0.0
4,117,4,117,0.0
4,118,4,118,0.0
4,119,4,119,0.0
4,120,4,120,0.0
4,121,4,121,0.0
4,122,4,122,0.0
4,123,4,123,0.0
4,124,4,124,0.0
4,125,4,125,0.0
4,126,4,126,0.0
4,127,4,127,0.0
4,128,4,128,0.0
4,129,4,129,0.0
4,130,4,130,0.0
4,131,4,131,0.0
4,132,4,132,0.0
4,133,4,133,0.0
4,134,4,134,0.0
4,135,4,135,0.0
4,136,4,136,0.0
4,137,4,137,0.0
4,138,4,138,0.0
4,139,4,139,0.0
4,140,4,140,0.0
4,141,4,141,0.0
4,142,4,142,0.0
4,143,4,143,0.0
4,144,4,144,0.0
4,145,4,145,0.0
4,146,4,146,0.0
4,147,4,147,0.0
4,148,4,148,0.0
4,149,4,149,0.0
4,150,4,150,0.0
4,151,4,151,0.0
4,152,4,152,0.0
4,153,4,153,0.0
4,154,4,154,0.0
4,155,4,155,0.0
4,156,4,156,0.0
4,157,4,157,0.0
4,158,4,158,0.0
4,159,4,159,0.0
4,160,4,160,0.0
4,161,4,161,0.0
4,162,4,162,0.0
4,163,4,163,0.0
4,164,4,164,0.0
4,165,4,165,0.0
4,166,4,166,0.0
4,167,4,167,0.0
4,168,4,168,0.0
4,169,4,169,0.0
4,170,4,170,0.0
4,171,4,171,0.0
4,172,4,172,0.0
4,173,4,173,0.0
4,174,4,174,0.0
4,175,4,175,0.0
4,176,4,176,0.0
4,177,4,177,0.0
4,178,4,178,0.0
4,179,4,179,0.0
4,180,4,180,0.0
4,181,4,181,0.0
4,182,4,182,0.0
4,183,4,183,0.0
4,184,4,184,0.0
4,185,4,185,0.0
4,186,4,186,0.0
4,187,4,187,0.0
4,188,4,188,0.0
4,189,4,189,0.0
4,190,4,190,0.0
4,191,4,191,0.0
4,192,4,192,0.0
4,193,4,193,0.0
4,194,4,194,0.0
4,195,4,195,0.0
4,196,4,196,0.0
4,197,4,197,0.0
4,198,4,198,0.0
4,199,4,199,0.0
4,200,4,200,0.0
4,201,4,201,0.0
4,202,4,202,0.0
4,203,4,203,0.0
4,204,4,204,0.0
4,205,4,205,0.0
4,206,4,206,0.0
4,207,4,207,0.0
4,208,4,208,0.0
4,209,4,209,0.0
4,210,4,210,0.0
4,211,4,211,0.0
4,212,4,212,0.0
4,213,4,213,0.0
4,214,4,214,0.0
4,215,4,215,0.0
4,216,4,216,0.0
4,217,4,217,0.0
4,218,4,218,0.0
4,219,4,219,0.0
4,220,4,220,0.0
4,221,4,221,0.0
4,222,4,222,0.0
4,223,4,223,0.0
4,224,4,224,0.0
4,225,4,225,0.0
4,226,4,226,0.0
4,227,4,227,0.0
4,228,4,228,0.0
4,229,4,229,0.0
4,230,4,230,0.0
4,231,4,231,0.0
4,232,4,232,0.0
4,233,4,233,0.0
4,234,4,234,0.0
4,235,4,235,0.0
4,236,4,236,0.0
4,237,4,237,0.0
4,238,4,238,0.0
4,239,4,239,0.0
4,240,4,240,0.0
4,241,4,241,0.0
4,242,4,242,0.0
4,243,4,243,0.0
4,244,4,244,0.0
4,245,4,245,0.0
4,246,4,246,0.0
4,247,4,247,0.0
4,248,4,248,0.0
4,249,4,249,0.0
4,250,4,250,0.0
4,251,4,251,0.0
4,252,4,252,0.0
4,253,4,253,0.0
4,254,4,254,0.0
4,255,4,255,0.0
4,256,4,256,0.0
4,257,4,257,0.0
4,258,4,258,0.0
4,259,4,259,0.0
4,260,4,260,0.0
4,261,4,261,0.0
4,262,4,262,0.0
4,263,4,263,0.0
4,264,4,264,0.0
4,265,4,265,0.0
4,266,4,266,0.0
4,267,4,267,0.0
4,268,4,268,0.0
4,269,4,269,0.0
4,270,4,270,0.0
4,271,4,271,0.0
4,272,4,272,0.0
4,273,4,273,0.0
4,274,4,274,0.0
4,275,4,275,0.0
4,276,4,276,0.0
4,277,4,277,0.0
4,278,4,278,0.0
4,279,4,279,0.0
4,280,4,280,0.0
4,281,4,281,0.0
4,282,4,282,0.0
4,283,4,283,0.0
4,284,4,284,0.0
4,285,4,285,0.0
4,286,4,286,0.0
4,287,4,287,0.0
4,288,4,288,0.0
4,289,4,289,0.0
4,290,4,290,0.0
4,291,4,291,0.0
4,292,4,292,0.0
4,293,4,293,0.0
4,294,4,294,0.0
4,295,4,295,0.0
4,296,4,296,0.0
4,297,4,297,0.0
4,298,4,298,0.0
5,6,5,6,0.0
5,7,5,7,0.0
5,8,5,8,0.0
5,9,5,9,0.0
5,10,5,10,0.0
5,11,5,11,0.0
5,12,5,12,0.0
5,13,5,13,0.0
5,14,5,14,0.0
5,15,5,15,0.0
5,16,5,16,0.0
5,17,5,17,0.0
5,18,5,18,0.0
5,19,5,19,0.0
5,20,5,20,0.0
5,21,5,21,0.0
5,22,5,22,0.0
5,23,5,23,0.0
5,24,5,24,0.0
5,25,5,25,0.0
5,26,5,26,0.0
5,27,5,27,0.0
5,28,5,28,0.0
5,29,5,29,0.0
5,30,5,30,0.0
5,31,5,31,0.0
5,32,5,32,0.0
5,33,5,33,0.0
5,34,5,34,0.0
5,35,5,35,0.0
5,36,5,36,0.0
5,37,5,37,0.0
5,38,5,38,0.0
5,39,5,39,0.0
5,40,5,40,0.0
5,41,5,41,0.0
5,42,5,42,0.0
5,43,5,43,0.0
5,44,5,44,0.0
5,45,5,45,0.0
5,46,5,46,0.0
5,47,5,47,0.0
5,48,5,48,0.0
5,49,5,49,0.0
5,50,5,50,0.0
5,51,5,51,0.0
5,52,5,52,0.0
5,53,5,53,0.0
5,54,5,54,0.0
5,55,5,55,0.0
5,56,5,56,0.0
5,57,5,57,0.0
5,58,5,58,0.0
5,59,5,59,0.0
5,60,5,60,0.0
5,61,5,61,0.0
5,62,5,62,0.0
5,63,5,63,0.0
5,64,5,64,0.0
5,65,5,65,0.0
5,66,5,66,0.0
5,67,5,67,0.0
5,68,5,68,0.0
5,69,5,69,0.0
5,70,5,70,0.0
5,71,5,71,0.0
5,72,5,72,0.0
5,73,5,73,0.0
5,74,5,74,0.0
5,75,5,75,0.0
5,76,5,76,0.0
5,77,5,77,0.0
5,78,5,78,0.0
5,79,5,79,0.0
5,80,5,80,0.0
5,81,5,81,0.0
5,82,5,82,0.0
5,83,5,83,0.0
5,84,5,84,0.0
5,85,5,85,0.0
5,86,5,86,0.0
5,87,5,87,0.0
5,88,5,88,0.0
5,89,5,89,0.0
5,90,5,90,0.0
5,91,5,91,0.0
5,92,5,92,0.0
5,93,5,93,0.0
5,94,5,94,0.0
5,95,5,95,0.0
5,96,5,96,0.0
5,97,5,97,0.0
5,98,5,98,0.0
5,99,5,99,0.0
5,100,5,100,0.0
5,101,5,101,0.0
5,102,5,102,0.0
5,103,5,103,0.0
5,104,5,104,0.0
5,105,5,105,0.0
5,106,5,106,0.0
5,107,5,107,0.0
5,108,5,108,0.0
5,109,5,109,0.0
5,110,5,110,0.0
5,111,5,111,0.0
5,112,5,112,0.0
5,113,5,113,0.0
5,114,5,114,0.0
5,115,5,115,0.0
5,116,5,116,0.0
5,117,5,117,0.0
5,118,5,118,0.0
5,119,5,119,0.0
5,120,5,120,0.0
5,121,5,121,0.0
5,122,5,122,0.0
5,123,5,123,0.0
5,124,5,124,0.0
5,125,5,125,0.0
5,126,5,126,0.0
5,127,5,127,0.0
5,128,5,128,0.0
5,129,5,129,0.0
5,130,5,130,0.0
5,131,5,131,0.0
5,132,5,132,0.0
5,133,5,133,0.0
5,134,5,134,0.0
5,135,5,135,0.0
5,136,5,136,0.0
5,137,5,137,0.0
5,138,5,138,0.0
5,139,5,139,0.0
5,140,5,140,0.0
5,141,5,141,0.0
5,142,5,142,0.0
5,143,5,143,0.0
5,144,5,144,0.0
5,145,5,145,0.0
5,146,5,146,0.0
5,147,5,147,0.0
5,148,5,148,0.0
5,149,5,149,0.0
5,150,5,150,0.0
5,151,5,151,0.0
5,152,5,152,0.0
5,153,5,153,0.0
5,154,5,154,0.0
5,155,5,155,0.0
5,156,5,156,0.0
5,157,5,157,0.0
5,158,5,158,0.0
5,159,5,159,0.0
5,160,5,160,0.0
5,161,5,161,0.0
5,162,5,162,0.0
5,163,5,163,0.0
5,164,5,164,0.0
5,165,5,165,0.0
5,166,5,166,0.0
5,167,5,167,0.0
5,168,5,168,0.0
5,169,5,169,0.0
5,170,5,170,0.0
5,171,5,171,0.0
5,172,5,172,0.0
5,173,5,173,0.0
5,174,5,174,0.0
5,175,5,175,0.0
5,176,5,176,0.0
5,177,5,177,0.0
5,178,5,178,0.0
5,179,5,179,0.0
5,180,5,180,0.0
5,181,5,181,0.0
5,182,5,182,0.0
5,183,5,183,0.0
5,184,5,184,0.0
5,185,5,185,0.0
5,186,5,186,0.0
5,187,5,187,0.0
5,188,5,188,0.0
5,189,5,189,0.0
5,190,5,190,0.0
5,191,5,191,0.0
5,192,5,192,0.0
5,193,5,193,0.0
5,194,5,194,0.0
5,195,5,195,0.0
5,196,5,196,0.0
5,197,5,197,0.0
5,198,5,198,0.0
5,199,5,199,0.0
5,200,5,200,0.0
5,201,5,201,0.0
5,202,5,202,0.0
5,203,5,203,0.0
5,204,5,204,0.0
5,205,5,205,0.0
5,206,5,206,0.0
5,207,5,207,0.0
5,208,5,208,0.0
5,209,5,209,0.0
5,210,5,210,0.0
5,211,5,211,0.0
5,212,5,212,0.0
5,213,5,213,0.0
5,214,5,214,0.0
5,215,5,215,0.0
5,216,5,216,0.0
5,217,5,217,0.0
5,218,5,218,0.0
5,219,5,219,0.0
5,220,5,220,0.0
5,221,5,221,0.0
5,222,5,222,0.0
5,223,5,223,0.0
5,224,5,224,0.0
5,225,5,225,0.0
5,226,5,226,0.0
5,227,5,227,0.0
5,228,5,228,0.0
5,229,5,229,0.0
5,230,5,230,0.0
5,231,5,231,0.0
5,232,5,232,0.0
5,233,5,233,0.0
5,234,5,234,0.0
5,235,5,235,0.0
5,236,5,236,0.0
5,237,5,237,0.0
5,238,5,238,0.0
5,239,5,239,0.0
5,240,5,240,0.0
5,241,5,241,0.0
5,242,5,242,0.0
5,243,5,243,0.0
5,244,5,244,0.0
5,245,5,245,0.0
5,246,5,246,0.0
5,247,5,247,0.0
5,248,5,248,0.0
5,249,5,249,0.0
5,250,5,250,0.0
5,251,5,251,0.0
5,252,5,252,0.0
5,253,5,253,0.0
5,254,5,254,0.0
5,255,5,255,0.0
5,256,5,256,0.0
5,257,5,257,0.0
5,258,5,258,0.0
5,259,5,259,0.0
5,260,5,260,0.0
5,261,5,261,0.0
5,262,5,262,0.0
5,263,5,263,0.0
5,264,5,264,0.0
5,265,5,265,0.0
5,266,5,266,0.0
5,267,5,267,0.0
5,268,5,268,0.0
5,269,5,269,0.0
5,270,5,270,0.0
5,271,5,271,0.0
5,272,5,272,0.0
5,273,5,273,0.0
5,274,5,274,0.0
5,275,5,275,0.0
5,276,5,276,0.0
5,277,5,277,0.0
5,278,5,278,0.0
5,279,5,279,0.0
5,280,5,280,0.0
5,281,5,281,0.0
5,282,5,282,0.0
5,283,5,283,0.0
5,284,5,284,0.0
5,285,5,285,0.0
5,286,5,286,0.0
5,287,5,287,0.0
5,288,5,288,0.0
5,289,5,289,0.0
5,290,5,290,0.0
5,291,5,291,0.0
5,292,5,292,0.0
5,293,5,293,0.0
5,294,5,294,0.0
5,295,5,295,0.0
5,296,5,296,0.0
5,297,5,297,0.0
5,298,5,298,0.0
6,7,6,7,0.0
6,8,6,8,0.0
6,9,6,9,0.0
6,10,6,10,0.0
6,11,6,11,0.0
6,12,6,12,0.0
6,13,6,13,0.0
6,14,6,14,0.0
6,15,6,15,0.0
6,16,6,16,0.0
6,17,6,17,0.0
6,18,6,18,0.0
6,19,6,19,0.0
6,20,6,20,0.0
6,21,6,21,0.0
6,22,6,22,0.0
6,23,6,23,0.0
6,24,6,24,0.0
6,25,6,25,0.0
6,26,6,26,0.0
6,27,6,27,0.0
6,28,6,28,0.0
6,29,6,29,0.0
6,30,6,30,0.0
6,31,6,31,0.0
6,32,6,32,0.0
6,33,6,33,0.0
6,34,6,34,0.0
6,35,6,35,0.0
6,36,6,36,0.0
6,37,6,37,0.0
6,38,6,38,0.0
6,39,6,39,0.0
6,40,6,40,0.0
6,41,6,41,0.0
6,42,6,42,0.0
6,43,6,43,0.0
6,44,6,44,0.0
6,45,6,45,0.0
6,46,6,46,0.0
6,47,6,47,0.0
6,48,6,48,0.0
6,49,6,49,0.0
6,50,6,50,0.0
6,51,6,51,0.0
6,52,6,52,0.0
6,53,6,53,0.0
6,54,6,54,0.0
6,55,6,55,0.0
6,56,6,56,0.0
6,57,6,57,0.0
6,58,6,58,0.0
6,59,6,59,0.0
6,60,6,60,0.0
6,61,6,61,0.0
6,62,6,62,0.0
6,63,6,63,0.0
6,64,6,64,0.0
6,65,6,65,0.0
6,66,6,66,0.0
6,67,6,67,0.0
6,68,6,68,0.0
6,69,6,69,0.0
6,70,6,70,0.0
6,71,6,71,0.0
6,72,6,72,0.0
6,73,6,73,0.0
6,74,6,74,0.0
6,75,6,75,0.0
6,76,6,76,0.0
6,77,6,77,0.0
6,78,6,78,0.0
6,79,6,79,0.0
6,80,6,80,0.0
6,81,6,81,0.0
6,82,6,82,0.0
6,83,6,83,0.0
6,84,6,84,0.0
6,85,6,85,0.0
6,86,6,86,0.0
6,87,6,87,0.0
6,88,6,88,0.0
6,89,6,89,0.0
6,90,6,90,0.0
6,91,6,91,0.0
6,92,6,92,0.0
6,93,6,93,0.0
6,94,6,94,0.0
6,95,6,95,0.0
6,96,6,96,0.0
6,97,6,97,0.0
6,98,6,98,0.0
6,99,6,99,0.0
6,100,6,100,0.0
6,101,6,101,0.0
6,102,6,102,0.0
6,103,6,103,0.0
6,104,6,104,0.0
6,105,6,105,0.0
6,106,6,106,0.0
6,107,6,107,0.0
6,108,6,108,0.0
6,109,6,109,0.0
6,110,6,110,0.0
6,111,6,111,0.0
6,112,6,112,0.0
6,113,6,113,0.0
6,114,6,114,0.0
6,115,6,115,0.0
6,116,6,116,0.0
6,117,6,117,0.0
6,118,6,118,0.0
6,119,6,119,0.0
6,120,6,120,0.0
6,121,6,121,0.0
6,122,6,122,0.0
6,123,6,123,0.0
6,124,6,124,0.0
6,125,6,125,0.0
6,126,6,126,0.0
6,127,6,127,0.0
6,128,6,128,0.0
6,129,6,129,0.0
6,130,6,130,0.0
6,131,6,131,0.0
6,132,6,132,0.0
6,133,6,133,0.0
6,134,6,134,0.0
6,135,6,135,0.0
6,136,6,136,0.0
6,137,6,137,0.0
6,138,6,138,0.0
6,139,6,139,0.0
6,140,6,140,0.0
6,141,6,141,0.0
6,142,6,142,0.0
6,143,6,143,0.0
6,144,6,144,0.0
6,145,6,145,0.0
6,146,6,146,0.0
6,147,6,147,0.0
6,148,6,148,0.0
6,149,6,149,0.0
6,150,6,150,0.0
6,151,6,151,0.0
6,152,6,152,0.0
6,153,6,153,0.0
6,154,6,154,0.0
6,155,6,155,0.0
6,156,6,156,0.0
6,157,6,157,0.0
6,158,6,158,0.0
6,159,6,159,0.0
6,160,6,160,0.0
6,161,6,161,0.0
6,162,6,162,0.0
6,163,6,163,0.0
6,164,6,164,0.0
6,165,6,165,0.0
6,166,6,166,0.0
6,167,6,167,0.0
6,168,6,168,0.0
6,169,6,169,0.0
6,170,6,170,0.0
6,171,6,171,0.0
6,172,6,172,0.0
6,173,6,173,0.0
6,174,6,174,0.0
6,175,6,175,0.0
6,176,6,176,0.0
6,177,6,177,0.0
6,178,6,178,0.0
6,179,6,179,0.0
6,180,6,180,0.0
6,181,6,181,0.0
6,182,6,182,0.0
6,183,6,183,0.0
6,184,6,184,0.0
6,185,6,185,0.0
6,186,6,186,0.0
6,187,6,187,0.0
6,188,6,188,0.0
6,189,6,189,0.0
6,190,6,190,0.0
6,191,6,191,0.0
6,192,6,192,0.0
6,193,6,193,0.0
6,194,6,194,0.0
6,195,6,195,0.0
6,196,6,196,0.0
6,197,6,197,0.0
6,198,6,198,0.0
6,199,6,199,0.0
6,200,6,200,0.0
6,201,6,201,0.0
6,202,6,202,0.0
6,203,6,203,0.0
6,204,6,204,0.0
6,205,6,205,0.0
6,206,6,206,0.0
6,207,6,207,0.0
6,208,6,208,0.0
6,209,6,209,0.0
6,210,6,210,0.0
6,211,6,211,0.0
6,212,6,212,0.0
6,213,6,213,0.0
6,214,6,214,0.0
6,215,6,215,0.0
6,216,6,216,0.0
6,217,6,217,0.0
6,218,6,218,0.0
6,219,6,219,0.0
6,220,6,220,0.0
6,221,6,221,0.0
6,222,6,222,0.0
6,223,6,223,0.0
6,224,6,224,0.0
6,225,6,225,0.0
6,226,6,226,0.0
6,227,6,227,0.0
6,228,6,228,0.0
6,229,6,229,0.0
6,230,6,230,0.0
6,231,6,231,0.0
6,232,6,232,0.0
6,233,6,233,0.0
6,234,6,234,0.0
6,235,6,235,0.0
6,236,6,236,0.0
6,237,6,237,0.0
6,238,6,238,0.0
6,239,6,239,0.0
6,240,6,240,0.0
6,241,6,241,0.0
6,242,6,242,0.0
6,243,6,243,0.0
6,244,6,244,0.0
6,245,6,245,0.0
6,246,6,246,0.0
6,247,6,247,0.0
6,248,6,248,0.0
6,249,6,249,0.0
6,250,6,250,0.0
6,251,6,251,0.0
6,252,6,252,0.0
6,253,6,253,0.0
6,254,6,254,0.0
6,255,6,255,0.0
6,256,6,256,0.0
6,257,6,257,0.0
6,258,6,258,0.0
6,259,6,259,0.0
6,260,6,260,0.0
6,261,6,261,0.0
6,262,6,262,0.0
6,263,6,263,0.0
6,264,6,264,0.0
6,265,6,265,0.0
6,266,6,266,0.0
6,267,6,267,0.0
6,268,6,268,0.0
6,269,6,269,0.0
6,270,6,270,0.0
6,271,6,271,0.0
6,272,6,272,0.0
6,273,6,273,0.0
6,274,6,274,0.0
6,275,6,275,0.0
6,276,6,276,0.0
6,277,6,277,0.0
6,278,6,278,0.0
6,279,6,279,0.0
6,280,6,280,0.0
6,281,6,281,0.0
6,282,6,282,0.0
6,283,6,283,0.0
6,284,6,284,0.0
6,285,6,285,0.0
6,286,6,286,0.0
6,287,6,287,0.0
6,288,6,288,0.0
6,289,6,289,0.0
6,290,6,290,0.0
6,291,6,291,0.0
6,292,6,292,0.0
6,293,6,293,0.0
6,294,6,294,0.0
6,295,6,295,0.0
6,296,6,296,0.0
6,297,6,297,0.0
6,298,6,298,0.0
7,8,7,8,0.0
7,9,7,9,0.0
7,10,7,10,0.0
7,11,7,11,0.0
7,12,7,12,0.0
7,13,7,13,0.0
7,14,7,14,0.0
7,15,7,15,0.0
7,16,7,16,0.0
7,17,7,17,0.0
7,18,7,18,0.0
7,19,7,19,0.0
7,20,7,20,0.0
7,21,7,21,0.0
7,22,7,22,0.0
7,23,7,23,0.0
7,24,7,24,0.0
7,25,7,25,0.0
7,26,7,26,0.0
7,27,7,27,0.0
7,28,7,28,0.0
7,29,7,29,0.0
7,30,7,30,0.0
7,31,7,31,0.0
7,32,7,32,0.0
7,33,7,33,0.0
7,34,7,34,0.0
7,35,7,35,0.0
7,36,7,36,0.0
7,37,7,37,0.0
7,38,7,38,0.0
7,39,7,39,0.0
7,40,7,40,0.0
7,41,7,41,0.0
7,42,7,42,0.0
7,43,7,43,0.0
7,44,7,44,0.0
7,45,7,45,0.0
7,46,7,46,0.0
7,47,7,47,0.0
7,48,7,48,0.0
7,49,7,49,0.0
7,50,7,50,0.0
7,51,7,51,0.0
7,52,7,52,0.0
7,53,7,53,0.0
7,54,7,54,0.0
7,55,7,55,0.0
7,56,7,56,0.0
7,57,7,57,0.0
7,58,7,58,0.0
7,59,7,59,0.0
7,60,7,60,0.0
7,61,7,61,0.0
7,62,7,62,0.0
7,63,7,63,0.0
7,64,7,64,0.0
7,65,7,65,0.0
7,66,7,66,0.0
7,67,7,67,0.0
7,68,7,68,0.0
7,69,7,69,0.0
7,70,7,70,0.0
7,71,7,71,0.0
7,72,7,72,0.0
7,73,7,73,0.0
7,74,7,74,0.0
7,75,7,75,0.0
7,76,7,76,0.0
7,77,7,77,0.0
7,78,7,78,0.0
7,79,7,79,0.0
7,80,7,80,0.0
7,81,7,81,0.0
7,82,7,82,0.0
7,83,7,83,0.0
7,84,7,84,0.0
7,85,7,85,0.0
7,86,7,86,0.0
7,87,7,87,0.0
7,88,7,88,0.0
7,89,7,89,0.0
7,90,7,90,0.0
7,91,7,91,0.0
7,92,7,92,0.0
7,93,7,93,0.0
7,94,7,94,0.0
7,95,7,95,0.0
7,96,7,96,0.0
7,97,7,97,0.0
7,98,7,98,0.0
7,99,7,99,0.0
7,100,7,100,0.0
7,101,7,101,0.0
7,102,7,102,0.0
7,103,7,103,0.0
7,104,7,104,0.0
7,105,7,105,0.0
7,106,7,106,0.0
7,107,7,107,0.0
7,108,7,108,0.0
7,109,7,109,0.0
7,110,7,110,0.0
7,111,7,111,0.0
7,112,7,112,0.0
7,113,7,113,0.0
7,114,7,114,0.0
7,115,7,115,0.0
7,116,7,116,0.0
7,117,7,117,0.0
7,118,7,118,0.0
7,119,7,119,0.0
7,120,7,120,0.0
7,121,7,121,0.0
7,122,7,122,0.0
7,123,7,123,0.0
7,124,7,124,0.0
7,125,7,125,0.0
7,126,7,126,0.0
7,127,7,127,0.0
7,128,7,128,0.0
7,129,7,129,0.0
7,130,7,130,0.0
7,131,7,131,0.0
7,132,7,132,0.0
7,133,7,133,0.0
7,134,7,134,0.0
7,135,7,135,0.0
7,136,7,136,0.0
7,137,7,137,0.0
